1	1	1
2	2	-1
3	3	-1
4	4	1
5	5	1
6	6	-1
7	7	1
8	8	-1
9	9	-1
10	10	-1
11	11	1
12	12	1
13	13	3
14	14	1
15	15	1
16	16	-1
17	17	1
18	18	1
19	19	-3
20	20	-1
21	21	1
22	22	1
23	23	-1
24	24	-1
25	25	1
26	26	-1
27	27	1
28	28	3
29	29	-3
30	30	3
31	31	3
32	32	-1
33	33	1
34	34	-1
35	35	-1
36	36	-3
37	37	-3
38	38	-1
39	39	-1
40	40	1
41	41	-1
42	42	1
43	43	-1
44	44	1
45	45	-1
46	46	-1
47	47	1
48	48	1
49	49	1
50	50	1
51	51	-1
52	52	3
53	53	3
54	54	1
55	55	-1
56	56	-1
57	57	1
58	58	-1
59	59	1
60	60	3
61	61	-3
62	62	1
63	63	-1
64	64	1
65	65	-3
66	66	-1
67	67	-1
68	68	3
69	69	1
70	70	-1
71	71	-3
72	72	1
73	73	-1
74	74	-1
75	75	-1
76	76	-1
77	77	-3
78	78	3
79	79	-1
80	80	-3
81	81	-1
82	82	1
83	83	1
84	84	3
85	85	-1
86	86	-3
87	87	3
88	88	3
89	89	1
90	90	1
91	91	-3
92	92	-1
93	93	1
94	94	-1
95	95	3
96	96	3
97	97	-2
98	98	-2
99	99	2
100	100	2
101	101	2
102	102	-2
103	103	-2
104	104	2
105	105	2
106	106	2
107	107	-2
108	108	2
109	109	2
110	110	-2
111	111	-2
112	112	2
113	113	2
114	114	-2
115	115	-2
116	116	2
117	117	2
118	118	2
119	119	-2
120	120	2
121	121	-2
122	122	2
123	123	2
124	124	2
125	125	2
126	126	-2
127	127	2
128	128	2
129	129	-2
130	130	2
131	131	2
132	132	2
133	133	2
134	134	2
135	135	2
136	136	2
137	137	2
138	138	-2
139	139	-2
140	140	2
141	141	2
142	142	-2
143	143	2
144	144	-2
145	145	2
146	146	-2
147	147	-2
148	148	2
149	149	2
150	150	2
151	151	2
152	152	-2
153	153	2
154	154	2
155	155	2
156	156	2
157	157	-2
158	158	-2
159	159	-2
160	160	-2
161	161	2
162	162	2
163	163	-2
164	164	-2
165	165	-2
166	166	-2
167	167	2
168	168	-2
169	169	2
170	170	2
171	171	2
172	172	-2
173	173	-2
174	174	2
175	175	2
176	176	-2
177	177	-2
178	178	-2
179	179	2
180	180	2
181	181	2
182	182	-2
183	183	2
184	184	-2
185	185	2
186	186	2
187	187	-2
188	188	-2
189	189	2
190	190	2
191	191	-2
192	192	-2
1	30	1
1	42	1
1	43	1
1	57	1
1	83	2
1	117	2
1	123	-2
1	181	2
2	7	1
2	23	1
2	40	1
2	51	1
2	71	1
2	92	1
2	100	-2
2	104	2
2	154	-2
3	5	1
3	9	2
3	12	1
3	26	1
3	90	1
3	98	-2
3	108	-2
3	156	-2
4	12	1
4	24	1
4	50	1
4	53	1
4	58	1
4	74	1
4	107	2
4	148	2
4	178	-2
5	7	1
5	69	1
5	72	1
5	80	1
5	90	1
5	98	-2
5	142	-2
5	177	2
6	20	1
6	22	1
6	34	1
6	54	1
6	55	1
6	86	1
6	158	-2
6	164	2
6	173	2
7	20	1
7	53	1
7	69	1
7	71	1
7	100	-2
7	142	-2
7	143	2
8	18	1
8	38	1
8	48	1
8	68	1
8	91	2
8	146	2
8	174	-2
8	191	-2
9	12	1
9	26	1
9	76	1
9	87	1
9	108	-2
9	156	-2
9	189	2
10	11	1
10	16	1
10	28	1
10	41	1
10	61	1
10	63	1
10	111	2
10	129	2
10	130	2
11	13	1
11	49	1
11	61	1
11	69	1
11	93	1
11	129	2
11	136	2
11	155	2
12	34	1
12	74	1
12	88	1
12	108	-2
12	148	2
12	159	-2
13	22	1
13	47	1
13	56	1
13	69	1
13	84	1
13	113	2
13	128	2
13	136	2
14	15	1
14	29	1
14	34	1
14	46	1
14	79	1
14	87	1
14	131	2
14	153	2
14	166	2
15	64	1
15	77	1
15	79	1
15	88	1
15	94	1
15	115	2
15	152	-2
15	153	2
16	37	1
16	39	1
16	42	1
16	63	1
16	64	1
16	111	2
16	134	2
16	150	-2
17	30	1
17	47	1
17	49	1
17	51	1
17	52	1
17	67	1
17	114	-2
17	160	-2
17	186	-2
18	70	1
18	82	1
18	90	1
18	91	1
18	95	1
18	112	2
18	141	2
18	146	2
19	36	1
19	37	1
19	41	1
19	57	1
19	67	1
19	89	1
19	102	2
19	122	-2
19	168	2
20	34	1
20	50	1
20	53	1
20	85	1
20	132	-2
20	143	2
20	173	2
21	25	2
21	31	1
21	38	1
21	50	1
21	68	1
21	97	-2
21	163	2
21	170	2
22	54	1
22	61	1
22	81	1
22	84	1
22	128	2
22	158	-2
22	172	2
23	32	1
23	47	1
23	51	1
23	66	1
23	77	1
23	104	2
23	119	2
23	139	2
24	45	1
24	52	1
24	58	1
24	79	1
24	86	1
24	107	2
24	124	-2
24	187	-2
25	28	1
